/University,of,New,Hampshire-,Coastal,Ocean,Observing,Center,,,,,,,,,,,
2009,49,63787,42.8952,-70.1421,270,5.7,4.987,32.485,1017.1,451.071937,447.098538,-9999,-9999,25,,,,
2009,49,63807,42.8952,-70.1436,275,6.5,4.988,32.485,1017,451.062061,447.0736,-9999,-9999,25,,,,
2009,49,63827,42.8955,-70.1452,284,7,4.995,32.485,1017,451.04396,447.057482,-9999,-9999,25,,,,
2009,49,63847,42.8958,-70.147,284,8.3,4.999,32.487,1017,451.132406,447.138754,-9999,-9999,25,,,,
2009,49,63867,42.8962,-70.149,291,8.9,4.996,32.476,1017,451.008131,447.015517,-9999,-9999,25,,,,
2009,49,63887,42.8969,-70.151,296,8.7,4.991,32.471,1017,451.066188,447.083825,-9999,-9999,25,,,,
2009,49,63907,42.8976,-70.153,293,8.9,4.998,32.471,1017,451.401231,447.390984,-9999,-9999,25,,,,
2009,49,63927,42.8982,-70.1549,291,8.9,5.002,32.467,1017,451.420621,447.403469,-9999,-9999,25,,,,
2009,49,63947,42.8988,-70.157,288,8.9,5.001,32.463,1017,451.717411,447.685528,-9999,-9999,25,,,,
2009,49,63967,42.8993,-70.159,293,8.5,5.006,32.469,1017,452.065703,448.038741,-9999,-9999,25,,,,
2009,49,63987,42.8999,-70.1609,294,8.8,5.021,32.472,1017,452.606063,448.576501,-9999,-9999,25,,,,
2009,49,64007,42.9006,-70.1629,291,9,5.025,32.473,1016.9,453.013441,448.959488,-9999,-9999,25,,,,
2009,49,64027,42.9011,-70.165,291,9,5.03,32.477,1016.9,453.50579,449.436304,-9999,-9999,25,,,,
2009,49,64047,42.9017,-70.167,289,8.9,5.036,32.476,1016.9,454.047099,449.961381,-9999,-9999,25,,,,
2009,49,64067,42.9023,-70.169,296,8.9,5.042,32.487,1016.9,454.302538,450.210211,-9999,-9999,25,,,,
2009,49,64087,42.903,-70.171,297,8.7,5.054,32.489,1016.9,454.707107,450.609295,-9999,-9999,25,,,,
2009,49,64107,42.9036,-70.1729,289,8.7,5.068,32.489,1016.9,455.165093,451.05229,-9999,-9999,25,,,,
2009,49,64127,42.9043,-70.1749,296,8.7,5.076,32.485,1016.9,455.548783,451.436537,-9999,-9999,25,,,,
2009,49,64147,42.9049,-70.1769,291,9,5.07,32.49,1016.9,456.279116,452.159774,-9999,-9999,25,,,,
2009,49,64167,42.9054,-70.1789,284,8.8,5.067,32.493,1016.9,457.016084,452.876852,-9999,-9999,25,,,,
2009,49,64187,42.9058,-70.181,289,8.9,5.065,32.496,1016.9,457.593365,453.471516,-9999,-9999,25,,,,
2009,49,64207,42.9064,-70.183,291,8.8,5.085,32.492,1016.9,457.879546,453.756302,-9999,-9999,25,,,,
2009,49,64227,42.907,-70.185,292,8.7,5.094,32.494,1016.9,458.084043,453.956108,-9999,-9999,25,,,,
2009,49,64247,42.9076,-70.187,292,9,5.094,32.493,1016.9,458.3337,454.204006,-9999,-9999,25,,,,
2009,49,64267,42.9082,-70.189,291,8.7,5.098,32.501,1016.9,458.581808,454.457805,-9999,-9999,25,,,,
2009,49,64287,42.9087,-70.1911,291,8.9,5.122,32.504,1016.9,458.807766,454.667985,-9999,-9999,25,,,,
2009,49,64307,42.9093,-70.193,290,8.5,5.123,32.51,1016.9,459.249244,455.105878,-9999,-9999,25,,,,
2009,49,64327,42.9098,-70.195,289,8.6,5.134,32.511,1016.9,460.208194,456.036372,-9999,-9999,25,,,,
2009,49,64347,42.9104,-70.197,293,8.9,5.139,32.51,1016.9,461.228888,457.032097,-9999,-9999,25,,,,
2009,49,64367,42.9111,-70.1989,297,8.6,5.139,32.51,1016.9,461.948745,457.769532,-9999,-9999,25,,,,
2009,49,64387,42.9119,-70.2009,295,9.2,5.138,32.51,1016.8,462.754246,458.538026,-9999,-9999,25,,,,
2009,49,64407,42.9125,-70.2028,294,8.7,5.137,32.507,1016.9,463.234609,459.019681,-9999,-9999,25,,,,
2009,49,64427,42.9132,-70.2048,296,8.9,5.142,32.501,1016.8,463.603007,459.367023,-9999,-9999,25,,,,
2009,49,64447,42.9138,-70.2068,290,8.5,5.146,32.487,1016.8,463.653671,459.413154,-9999,-9999,25,,,,
2009,49,64467,42.9144,-70.2087,293,8.7,5.136,32.493,1016.8,463.413453,459.165799,-9999,-9999,25,,,,
2009,49,64487,42.915,-70.2108,290,9,5.127,32.495,1016.7,463.239993,458.972862,-9999,-9999,25,,,,
2009,49,64507,42.9156,-70.2128,290,8.8,5.114,32.495,1016.7,463.031427,458.761015,-9999,-9999,25,,,,
2009,49,64527,42.9161,-70.2148,291,9,5.121,32.491,1016.7,462.671656,458.404699,-9999,-9999,25,,,,
2009,49,64547,42.9167,-70.2169,289,8.8,5.107,32.491,1016.7,462.218858,457.953449,-9999,-9999,25,,,,
2009,49,64567,42.9172,-70.2189,294,9,5.099,32.491,1016.7,462.013665,457.757369,-9999,-9999,25,,,,
2009,49,64587,42.9179,-70.2209,289,9,5.107,32.489,1016.7,461.925473,457.663406,-9999,-9999,25,,,,
2009,49,64607,42.9185,-70.2229,296,8.6,5.096,32.492,1016.7,461.607539,457.354242,-9999,-9999,25,,,,
2009,49,64627,42.9191,-70.2248,291,8.6,5.116,32.495,1016.7,461.377355,457.11123,-9999,-9999,25,,,,
2009,49,64647,42.9197,-70.2268,291,9,5.125,32.497,1016.6,461.167741,456.881616,-9999,-9999,25,,,,
2009,49,64667,42.9203,-70.2288,289,8.6,5.123,32.497,1016.6,460.96092,456.668398,-9999,-9999,25,,,,
2009,49,64687,42.9207,-70.2308,289,8.9,5.133,32.502,1016.6,461.064268,456.75172,-9999,-9999,25,,,,
2009,49,64707,42.9213,-70.2329,293,9,5.135,32.499,1016.6,461.188432,456.880254,-9999,-9999,25,,,,
2009,49,64727,42.922,-70.2349,292,9.1,5.136,32.503,1016.5,461.179418,456.844663,-9999,-9999,25,,,,
2009,49,64747,42.9226,-70.2369,296,8.9,5.137,32.501,1016.5,461.50597,457.170847,-9999,-9999,25,,,,
2009,49,64767,42.9233,-70.2389,295,9,5.124,32.486,1016.5,461.712357,457.370061,-9999,-9999,25,,,,
2009,49,64787,42.924,-70.2409,291,9,5.075,32.471,1016.5,461.848048,457.500621,-9999,-9999,25,,,,
2009,49,64807,42.9247,-70.2429,298,8.6,5.048,32.461,1016.5,461.907403,457.57189,-9999,-9999,25,,,,
2009,49,64827,42.9253,-70.2448,291,8.8,5.028,32.457,1016.4,460.775798,456.429102,-9999,-9999,25,,,,
2009,49,64847,42.9258,-70.2468,290,8.9,5.018,32.461,1016.4,458.920264,454.579177,-9999,-9999,25,,,,
2009,49,64867,42.9265,-70.2488,292,8.8,5.01,32.46,1016.4,457.378271,453.047825,-9999,-9999,25,,,,
2009,49,64887,42.927,-70.2508,287,8.7,5.008,32.462,1016.4,455.804228,451.470975,-9999,-9999,25,,,,
2009,49,64907,42.9276,-70.2528,294,8.9,4.999,32.46,1016.3,454.579521,450.251597,-9999,-9999,25,,,,
2009,49,64927,42.9282,-70.2548,288,9.3,4.997,32.456,1016.3,453.914836,449.591489,-9999,-9999,25,,,,
2009,49,64947,42.9287,-70.257,292,8.8,4.984,32.457,1016.3,453.083228,448.767098,-9999,-9999,25,,,,
2009,49,64967,42.9294,-70.259,292,9.4,4.993,32.459,1016.3,452.486033,448.148958,-9999,-9999,25,,,,
2009,49,64987,42.93,-70.261,290,8.6,5.007,32.457,1016.3,452.016962,447.694125,-9999,-9999,25,,,,
2009,49,65007,42.9305,-70.263,286,8.9,5.02,32.467,1016.2,452.049959,447.693608,-9999,-9999,25,,,,
2009,49,65027,42.9309,-70.2652,289,8.8,5.027,32.461,1016.2,453.41378,449.039585,-9999,-9999,25,,,,
2009,49,65047,42.9315,-70.2672,291,9.2,5.025,32.469,1016.2,454.223544,449.829647,-9999,-9999,25,,,,
2009,49,65067,42.9321,-70.2693,292,9,5.04,32.472,1016.2,454.716032,450.324247,-9999,-9999,25,,,,
2009,49,65087,42.9328,-70.2712,293,8.7,5.03,32.472,1016.2,454.976224,450.592138,-9999,-9999,25,,,,
2009,49,65107,42.9335,-70.2731,300,8.9,5.038,32.475,1016.2,455.18321,450.788862,-9999,-9999,25,,,,
2009,49,65127,42.9342,-70.2751,289,8.8,5.061,32.467,1016.2,455.331903,450.929079,-9999,-9999,25,,,,
2009,49,65147,42.9347,-70.2771,292,9,5.066,32.465,1016.2,455.372748,450.939202,-9999,-9999,25,,,,
2009,49,65167,42.9354,-70.2791,295,8.9,5.066,32.471,1016.2,455.47725,451.067954,-9999,-9999,25,,,,
2009,49,65187,42.936,-70.2811,293,8.9,5.081,32.474,1016.2,456.016392,451.586806,-9999,-9999,25,,,,
2009,49,65207,42.9367,-70.283,294,8.5,5.085,32.467,1016.2,456.401123,451.974676,-9999,-9999,25,,,,
2009,49,65227,42.9373,-70.2849,291,8.8,5.088,32.463,1016.2,456.814072,452.378843,-9999,-9999,25,,,,
2009,49,65247,42.9379,-70.287,288,8.9,5.079,32.476,1016.2,457.288867,452.840326,-9999,-9999,25,,,,
2009,49,65267,42.9384,-70.289,289,8.5,5.067,32.472,1016.2,458.121677,453.673417,-9999,-9999,25,,,,
2009,49,65287,42.9388,-70.2906,287,5.1,5.068,32.477,1016.2,458.777665,454.339439,-9999,-9999,25,,,,
2009,49,65307,42.939,-70.2917,284,4.6,5.049,32.475,1016.2,458.776213,454.327246,-9999,-9999,25,,,,
2009,49,65327,42.9392,-70.2926,292,3.3,5.044,32.477,1016.2,458.433266,453.999321,-9999,-9999,25,,,,
2009,49,65347,42.9394,-70.2931,316,2,5.04,32.477,1016.4,458.247318,453.911187,-9999,-9999,25,,,,
2009,49,65367,42.9397,-70.2933,275,1.2,5.024,32.46,1016.4,458.046567,453.708716,-9999,-9999,25,,,,
2009,49,65387,42.9398,-70.2933,209,0.9,5.031,32.476,1016.5,457.610873,453.303289,-9999,-9999,25,,,,
2009,49,65407,42.94,-70.2933,159,0.9,5.038,32.479,1016.5,458.249519,453.935388,-9999,-9999,25,,,,
2009,49,65427,42.9402,-70.2933,183,1,5.048,32.479,1016.3,458.48127,454.104508,-9999,-9999,25,,,,
2009,49,65447,42.9403,-70.2933,224,0.5,5.054,32.479,1016.4,457.944473,453.587606,-9999,-9999,25,,,,
2009,49,65467,42.9404,-70.2934,260,0.6,5.069,32.48,1016.5,457.592413,453.267353,-9999,-9999,25,,,,
2009,49,65487,42.9404,-70.2934,239,0.4,5.087,32.48,1016.4,457.132852,452.794202,-9999,-9999,25,,,,
2009,49,65507,42.9405,-70.2934,238,0.6,5.089,32.477,1016.4,456.733331,452.403732,-9999,-9999,25,,,,
2009,49,65527,42.9406,-70.2935,207,0.5,5.085,32.477,1016.5,456.305971,452.007089,-9999,-9999,25,,,,
2009,49,65547,42.9407,-70.2935,183,0.5,5.077,32.476,1016.5,456.207816,451.906783,-9999,-9999,25,,,,
2009,49,65567,42.9408,-70.2935,193,0.6,5.07,32.476,1016.5,456.023295,451.725304,-9999,-9999,25,,,,
2009,49,65587,42.9408,-70.2935,204,0.5,5.07,32.479,1016.5,455.910062,451.618304,-9999,-9999,25,,,,
2009,49,65607,42.941,-70.2935,228,0.9,5.056,32.479,1016.5,455.767135,451.481049,-9999,-9999,25,,,,
2009,49,65627,42.9411,-70.2935,202,0.7,5.058,32.48,1016.5,455.734506,451.442892,-9999,-9999,25,,,,
2009,49,65647,42.9412,-70.2936,189,0.8,5.053,32.477,1016.5,455.694524,451.415369,-9999,-9999,25,,,,
2009,49,65667,42.9413,-70.2936,195,0.7,5.046,32.475,1016.5,455.657396,451.364165,-9999,-9999,25,,,,
2009,49,65687,42.9415,-70.2936,136,0.9,5.05,32.473,1016.4,455.724249,451.394207,-9999,-9999,25,,,,
2009,49,65707,42.9416,-70.2935,207,0.4,5.053,32.476,1016.5,455.853164,451.549432,-9999,-9999,25,,,,
2009,49,65727,42.9416,-70.2936,211,0.5,5.071,32.475,1016.5,455.719392,451.425191,-9999,-9999,25,,,,
2009,49,65747,42.9418,-70.2936,177,0.8,5.082,32.475,1016.5,455.546878,451.245013,-9999,-9999,25,,,,
2009,49,65767,42.9419,-70.2936,145,0.7,5.068,32.477,1016.4,455.261838,450.954473,-9999,-9999,25,,,,
2009,49,65787,42.942,-70.2936,192,0.9,5.065,32.477,1016.5,455.284195,450.988841,-9999,-9999,25,,,,
2009,49,65807,42.9421,-70.2936,243,0.6,5.059,32.476,1016.5,455.124556,450.864472,-9999,-9999,25,,,,
2009,49,65827,42.9422,-70.2936,194,0.6,5.043,32.476,1016.5,455.140157,450.862586,-9999,-9999,25,,,,
2009,49,65847,42.9423,-70.2936,196,0.7,5.048,32.476,1016.5,455.085826,450.813188,-9999,-9999,25,,,,
2009,49,65867,42.9424,-70.2936,196,0.6,5.047,32.476,1016.5,455.05479,450.772094,-9999,-9999,25,,,,
2009,49,65887,42.9425,-70.2936,264,0.5,5.055,32.476,1016.4,455.054579,450.753432,-9999,-9999,25,,,,
2009,49,65907,42.9426,-70.2936,244,0.6,5.057,32.476,1016.4,454.825481,450.486499,-9999,-9999,25,,,,
2009,49,65927,42.9427,-70.2936,170,0.7,5.05,32.474,1016.3,454.890797,450.50754,-9999,-9999,25,,,,
2009,49,65947,42.9429,-70.2935,47,1.2,5.046,32.475,1016.3,454.842287,450.486272,-9999,-9999,25,,,,
2009,49,65967,42.943,-70.2935,207,0.4,5.037,32.476,1016.5,454.659875,450.379232,-9999,-9999,25,,,,
2009,49,65987,42.943,-70.2935,245,0.4,5.049,32.478,1016.5,454.653626,450.403874,-9999,-9999,25,,,,
2009,49,66007,42.9431,-70.2936,177,0.6,5.06,32.477,1016.5,454.699225,450.424943,-9999,-9999,25,,,,
2009,49,66027,42.9433,-70.2936,80,1.1,5.054,32.476,1016.4,454.62264,450.295778,-9999,-9999,25,,,,
2009,49,66047,42.9434,-70.2935,210,0.7,5.046,32.477,1016.5,454.572831,450.308175,-9999,-9999,25,,,,
2009,49,66067,42.9434,-70.2935,203,0.5,5.055,32.476,1016.6,454.493126,450.259617,-9999,-9999,25,,,,
2009,49,66087,42.9434,-70.2936,202,0.5,5.034,32.476,1016.6,454.606918,450.371218,-9999,-9999,25,,,,
2009,49,66107,42.9435,-70.2936,222,0.5,5.029,32.475,1016.5,454.479921,450.233217,-9999,-9999,25,,,,
2009,49,66127,42.9435,-70.2936,194,0.4,5.015,32.474,1016.5,454.358935,450.109444,-9999,-9999,25,,,,
2009,49,66147,42.9436,-70.2936,185,0.6,5.011,32.477,1016.5,454.39599,450.115319,-9999,-9999,25,,,,
2009,49,66167,42.9437,-70.2937,260,0.7,5.023,32.477,1016.4,454.299903,450.010549,-9999,-9999,25,,,,
2009,49,66187,42.9439,-70.2937,161,0.7,5.023,32.476,1016.4,454.295184,449.985592,-9999,-9999,25,,,,
2009,49,66207,42.944,-70.2937,230,0.7,5.024,32.476,1016.3,454.319051,449.946666,-9999,-9999,25,,,,
2009,49,66227,42.9441,-70.2936,87,0.9,5.019,32.477,1016.2,454.217263,449.807872,-9999,-9999,25,,,,
2009,49,66247,42.9442,-70.2936,211,0.6,5.025,32.476,1016.3,454.239139,449.87783,-9999,-9999,25,,,,
2009,49,66267,42.9442,-70.2936,245,0.4,5.026,32.477,1016.3,454.100228,449.763833,-9999,-9999,25,,,,
2009,49,66287,42.9443,-70.2936,167,0.7,5.032,32.477,1016.3,454.051618,449.706036,-9999,-9999,25,,,,
2009,49,66307,42.9445,-70.2936,173,0.7,5.039,32.477,1016.4,454.235205,449.924448,-9999,-9999,25,,,,
2009,49,66327,42.9445,-70.2936,190,0.6,5.038,32.476,1016.4,454.076232,449.78001,-9999,-9999,25,,,,
2009,49,66347,42.9446,-70.2936,247,0.3,5.034,32.477,1016.4,454.055926,449.769415,-9999,-9999,25,,,,
2009,49,66367,42.9447,-70.2936,189,0.5,5.027,32.476,1016.4,453.983132,449.684901,-9999,-9999,25,,,,
2009,49,66387,42.9447,-70.2937,186,0.5,5.019,32.477,1016.5,454.209408,449.950302,-9999,-9999,25,,,,
2009,49,66407,42.9448,-70.2937,198,0.8,5.004,32.477,1016.5,454.244397,449.9737,-9999,-9999,25,,,,
2009,49,66427,42.9449,-70.2937,193,0.5,5.007,32.477,1016.4,454.293792,450.009017,-9999,-9999,25,,,,
2009,49,66447,42.945,-70.2937,214,0.4,5.018,32.475,1016.4,454.106331,449.781966,-9999,-9999,25,,,,
2009,49,66467,42.9451,-70.2937,226,0.5,5.028,32.477,1016.3,454.062035,449.728697,-9999,-9999,25,,,,
2009,49,66487,42.9452,-70.2937,239,0.5,5.033,32.477,1016.4,454.071143,449.764714,-9999,-9999,25,,,,
2009,49,66507,42.9453,-70.2938,186,0.5,5.027,32.477,1016.4,454.197461,449.913865,-9999,-9999,25,,,,
2009,49,66527,42.9454,-70.2938,165,0.7,5.024,32.477,1016.4,454.060885,449.770747,-9999,-9999,25,,,,
2009,49,66547,42.9455,-70.2938,219,0.6,5.02,32.477,1016.4,454.14516,449.845361,-9999,-9999,25,,,,
2009,49,66567,42.9456,-70.2938,162,0.9,5.017,32.476,1016.4,454.366254,450.069776,-9999,-9999,25,,,,
2009,49,66587,42.9457,-70.2938,212,0.7,5.01,32.475,1016.3,454.298583,449.97331,-9999,-9999,25,,,,
2009,49,66607,42.9458,-70.2939,273,0.8,5.01,32.477,1016.3,454.394156,450.05966,-9999,-9999,25,,,,
2009,49,66627,42.9459,-70.294,203,0.7,5.007,32.477,1016.3,454.275243,449.951166,-9999,-9999,25,,,,
2009,49,66647,42.946,-70.294,234,0.7,5,32.478,1016.1,454.285833,449.87494,-9999,-9999,25,,,,
2009,49,66667,42.9461,-70.294,195,0.7,5.007,32.476,1016.1,454.174552,449.72512,-9999,-9999,25,,,,
2009,49,66687,42.9462,-70.2941,267,0.7,5,32.477,1016.1,454.116844,449.672146,-9999,-9999,25,,,,
2009,49,66707,42.9462,-70.2941,147,0.7,5.001,32.477,1016.1,453.985898,449.53549,-9999,-9999,25,,,,
2009,49,66727,42.9462,-70.294,116,0.9,4.984,32.477,1016,453.79592,449.33562,-9999,-9999,25,,,,
2009,49,66747,42.9463,-70.294,257,0.8,4.977,32.477,1016,453.774553,449.318116,-9999,-9999,25,,,,
2009,49,66767,42.9464,-70.294,223,0.6,4.987,32.478,1016.1,453.816768,449.370691,-9999,-9999,25,,,,
2009,49,66787,42.9465,-70.2941,295,0.6,4.989,32.478,1016.1,454.152089,449.703725,-9999,-9999,25,,,,
2009,49,66807,42.9466,-70.2941,275,0.6,4.993,32.479,1016,454.147792,449.67245,-9999,-9999,25,,,,
2009,49,66827,42.9467,-70.2942,268,0.7,4.991,32.478,1016,454.037177,449.563903,-9999,-9999,25,,,,
2009,49,66847,42.9468,-70.2942,302,0.5,4.993,32.479,1016,453.835102,449.361021,-9999,-9999,25,,,,
2009,49,66867,42.9469,-70.2943,264,0.9,4.989,32.479,1016,453.86585,449.401471,-9999,-9999,25,,,,
2009,49,66887,42.947,-70.2943,293,0.8,4.996,32.479,1016,453.767157,449.294628,-9999,-9999,25,,,,
2009,49,66907,42.9471,-70.2944,255,0.7,4.993,32.478,1016,453.673149,449.203524,-9999,-9999,25,,,,
2009,49,66927,42.9472,-70.2944,270,0.8,4.986,32.48,1016,453.531193,449.071205,-9999,-9999,25,,,,
2009,49,66947,42.9473,-70.2944,289,0.6,4.994,32.48,1016,453.385023,448.933429,-9999,-9999,25,,,,
2009,49,66967,42.9474,-70.2945,248,0.7,4.998,32.48,1016.1,453.394426,448.960533,-9999,-9999,25,,,,
2009,49,66987,42.9475,-70.2945,260,0.6,4.999,32.48,1016,453.422038,448.96492,-9999,-9999,25,,,,
2009,49,67007,42.9476,-70.2946,232,0.6,4.998,32.48,1016.1,453.520683,449.074825,-9999,-9999,25,,,,
2009,49,67027,42.9477,-70.2946,294,0.8,5,32.48,1016,453.329313,448.858965,-9999,-9999,25,,,,
2009,49,67047,42.9478,-70.2947,301,0.6,5,32.48,1016,453.373332,448.904043,-9999,-9999,25,,,,
2009,49,67067,42.9479,-70.2947,276,0.7,4.998,32.479,1016,453.575367,449.113093,-9999,-9999,25,,,,
2009,49,67087,42.948,-70.2948,269,0.7,4.996,32.48,1016,453.506578,449.027857,-9999,-9999,25,,,,
2009,49,67107,42.9481,-70.2948,250,0.6,4.991,32.481,1016,453.66781,449.190072,-9999,-9999,25,,,,
2009,49,67127,42.9482,-70.2949,272,0.6,4.987,32.482,1016,453.647376,449.165849,-9999,-9999,25,,,,
2009,49,67147,42.9483,-70.2949,282,0.6,4.988,32.482,1016,453.620349,449.143453,-9999,-9999,25,,,,
2009,49,67167,42.9483,-70.295,283,0.8,4.992,32.483,1016,453.69309,449.209332,-9999,-9999,25,,,,
2009,49,67187,42.9485,-70.295,276,0.8,4.993,32.483,1016,453.771178,449.290314,-9999,-9999,25,,,,
2009,49,67207,42.9486,-70.2951,312,0.6,5.004,32.481,1015.9,453.657583,449.15971,-9999,-9999,25,,,,
2009,49,67227,42.9487,-70.2952,280,0.6,5.001,32.482,1016,453.769471,449.294483,-9999,-9999,25,,,,
2009,49,67247,42.9487,-70.2952,299,0.6,4.989,32.483,1016,453.741325,449.261744,-9999,-9999,25,,,,
2009,49,67267,42.9488,-70.2953,193,0.9,4.98,32.482,1016.1,453.959089,449.516315,-9999,-9999,25,,,,
2009,49,67287,42.9491,-70.2952,206,2.4,4.984,32.483,1016.3,453.985459,449.632686,-9999,-9999,25,,,,
2009,49,67307,42.9495,-70.2957,296,3.2,4.998,32.483,1016.2,454.055099,449.651657,-9999,-9999,25,,,,
2009,49,67327,42.9497,-70.2964,289,3.7,5.009,32.483,1016.1,453.938325,449.525816,-9999,-9999,25,,,,
2009,49,67347,42.9499,-70.2974,286,4.8,5.007,32.483,1016.1,454.104494,449.681827,-9999,-9999,25,,,,
2009,49,67367,42.9502,-70.2986,290,5.2,5.01,32.482,1016.1,454.110346,449.676627,-9999,-9999,25,,,,
2009,49,67387,42.9506,-70.2998,296,5.3,5.01,32.479,1016.1,454.282236,449.846668,-9999,-9999,25,,,,
2009,49,67407,42.951,-70.301,289,5.4,4.994,32.482,1016.1,454.242746,449.803983,-9999,-9999,25,,,,
2009,49,67427,42.9514,-70.3022,297,5.5,4.997,32.486,1016.1,454.236874,449.799935,-9999,-9999,25,,,,
2009,49,67447,42.9519,-70.3034,301,5.5,4.994,32.485,1016.1,454.15368,449.719982,-9999,-9999,25,,,,
2009,49,67467,42.9523,-70.3046,289,5.5,4.98,32.481,1016,454.164301,449.689779,-9999,-9999,25,,,,
2009,49,67487,42.9527,-70.3058,295,5.4,4.928,32.455,1016,454.210991,449.741886,-9999,-9999,25,,,,
2009,49,67507,42.953,-70.307,287,5.5,4.874,32.438,1015.9,454.414874,449.919244,-9999,-9999,25,,,,
2009,49,67527,42.9534,-70.3083,293,5.4,4.824,32.427,1015.9,453.583999,449.117403,-9999,-9999,25,,,,
2009,49,67547,42.9538,-70.3095,293,5.5,4.788,32.421,1015.9,451.876867,447.426853,-9999,-9999,25,,,,
2009,49,67567,42.9542,-70.3107,297,5.5,4.767,32.426,1015.9,449.478949,445.051385,-9999,-9999,25,,,,
2009,49,67587,42.9547,-70.3119,296,5.4,4.75,32.43,1015.8,447.588455,443.168908,-9999,-9999,25,,,,
2009,49,67607,42.9551,-70.3131,292,5.5,4.736,32.435,1015.8,445.962161,441.554104,-9999,-9999,25,,,,
2009,49,67627,42.9555,-70.3143,297,5.4,4.739,32.434,1015.8,444.344014,439.934161,-9999,-9999,25,,,,
2009,49,67647,42.9559,-70.3155,292,5.6,4.745,32.428,1015.8,443.186577,438.78303,-9999,-9999,25,,,,
2009,49,67667,42.9563,-70.3168,292,5.5,4.735,32.424,1015.8,442.210876,437.832991,-9999,-9999,25,,,,
2009,49,67687,42.9567,-70.318,300,5.5,4.731,32.426,1015.8,441.478886,437.116492,-9999,-9999,25,,,,
2009,49,67707,42.9573,-70.3191,301,5.5,4.732,32.43,1015.8,441.004239,436.63649,-9999,-9999,25,,,,
2009,49,67727,42.9578,-70.3203,297,5.5,4.73,32.436,1015.8,440.461751,436.089055,-9999,-9999,25,,,,
2009,49,67747,42.9582,-70.3215,298,5.6,4.73,32.437,1015.8,440.122804,435.753123,-9999,-9999,25,,,,
2009,49,67767,42.9587,-70.3227,301,5.5,4.735,32.437,1015.8,439.919432,435.539504,-9999,-9999,25,,,,
2009,49,67787,42.9592,-70.3239,293,5.6,4.74,32.433,1015.7,439.884275,435.490009,-9999,-9999,25,,,,
2009,49,67807,42.9596,-70.3251,294,5.4,4.738,32.421,1015.7,439.712715,435.330918,-9999,-9999,25,,,,
2009,49,67827,42.96,-70.3263,294,5.4,4.726,32.424,1015.7,439.809376,435.420967,-9999,-9999,25,,,,
2009,49,67847,42.9605,-70.3275,298,5.5,4.735,32.436,1015.7,439.868365,435.462483,-9999,-9999,25,,,,
2009,49,67867,42.9609,-70.3287,296,5.2,4.763,32.449,1015.7,439.887315,435.489957,-9999,-9999,25,,,,
2009,49,67887,42.9613,-70.3298,295,5.3,4.796,32.454,1015.7,439.864216,435.433307,-9999,-9999,25,,,,
2009,49,67907,42.9617,-70.331,295,5.3,4.838,32.455,1015.7,440.370149,435.93856,-9999,-9999,25,,,,
2009,49,67927,42.9621,-70.3322,294,5.4,4.824,32.446,1015.7,441.507757,437.056939,-9999,-9999,25,,,,
2009,49,67947,42.9626,-70.3334,297,5.4,4.823,32.455,1015.7,442.896,438.425552,-9999,-9999,25,,,,
2009,49,67967,42.963,-70.3346,298,5.3,4.824,32.448,1015.6,444.055517,439.566005,-9999,-9999,25,,,,
2009,49,67987,42.9634,-70.3357,291,5.3,4.819,32.45,1015.6,444.56859,440.047821,-9999,-9999,25,,,,
2009,49,68007,42.9638,-70.337,292,5.3,4.823,32.446,1015.6,445.017203,440.504179,-9999,-9999,25,,,,
2009,49,68027,42.9642,-70.3382,295,5.7,4.809,32.428,1015.6,445.195651,440.665305,-9999,-9999,25,,,,
2009,49,68047,42.9647,-70.3396,293,7,4.797,32.445,1015.5,445.181991,440.628239,-9999,-9999,25,,,,
2009,49,68067,42.9652,-70.3414,292,8.8,4.805,32.446,1015.4,445.083107,440.484197,-9999,-9999,25,,,,
2009,49,68087,42.9659,-70.3433,299,8.6,4.816,32.441,1015.4,444.76394,440.178576,-9999,-9999,25,,,,
2009,49,68107,42.9668,-70.3451,299,8.6,4.809,32.43,1015.4,444.628035,440.020668,-9999,-9999,25,,,,
2009,49,68127,42.9674,-70.3471,295,8.9,4.824,32.441,1015.4,444.152385,439.544627,-9999,-9999,25,,,,
2009,49,68147,42.9681,-70.349,294,8.8,4.805,32.43,1015.4,443.976065,439.37427,-9999,-9999,25,,,,
2009,49,68167,42.9687,-70.351,289,8.9,4.815,32.448,1015.3,443.917539,439.303112,-9999,-9999,25,,,,
2009,49,68187,42.9693,-70.3531,293,8.7,4.819,32.452,1015.4,443.860863,439.25585,-9999,-9999,25,,,,
2009,49,68207,42.9698,-70.355,283,8.5,4.828,32.452,1015.3,444.272605,439.633599,-9999,-9999,25,,,,
2009,49,68227,42.9702,-70.357,290,8.4,4.838,32.459,1015.3,444.925725,440.289084,-9999,-9999,25,,,,
2009,49,68247,42.9709,-70.3589,301,8.9,4.867,32.461,1015.3,445.41755,440.775409,-9999,-9999,25,,,,
2009,49,68267,42.9718,-70.3607,304,9.4,4.876,32.459,1015.3,445.943453,441.290334,-9999,-9999,25,,,,
2009,49,68287,42.9728,-70.3625,306,8.5,4.871,32.453,1015.4,446.328798,441.695168,-9999,-9999,25,,,,
2009,49,68307,42.9737,-70.3643,300,9.1,4.87,32.452,1015.3,446.684012,442.005501,-9999,-9999,25,,,,
2009,49,68327,42.9744,-70.3663,296,8.6,4.868,32.448,1015.3,446.522905,441.83756,-9999,-9999,25,,,,
